entity,instance,name,value,dataset_date,table_name,tag,check,date,category,level
Column,sum_move_duration,Maximum,27300,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_stay,Maximum,110,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_move,Maximum,71,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_hit,Mean,13.14417178,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_duration_session,Mean,2212.514379,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_volume,Mean,1521984.277,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,distance,Mean,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_distance,Mean,1.545015424,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_stay_duration,Mean,1625.843558,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_move_duration,Mean,536.0717025,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_stay,Mean,2.210841641,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_move,Mean,1.453029141,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_hit,Sum,274240,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_duration_session,Sum,46161900,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_volume,Sum,31754679959,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,distance,Sum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_distance,Sum,32235.2018,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_stay_duration,Sum,33921600,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_move_duration,Sum,11184600,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_stay,Sum,46127,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_move,Sum,30316,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_hit,StandardDeviation,37.48136883,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_duration_session,StandardDeviation,6295.712502,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_volume,StandardDeviation,9276891.779,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,distance,StandardDeviation,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_distance,StandardDeviation,5.090272253,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_stay_duration,StandardDeviation,5471.605296,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_move_duration,StandardDeviation,1574.323531,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_stay,StandardDeviation,6.85748093,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_move,StandardDeviation,4.227383885,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_hit,ApproxQuantiles-0.25,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_duration_session,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_volume,ApproxQuantiles-0.25,39107,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,distance,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_distance,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_hit,ApproxQuantiles-0.5,3,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_duration_session,ApproxQuantiles-0.5,300,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_volume,ApproxQuantiles-0.5,237983,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,distance,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_distance,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_stay_duration,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_move_duration,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_stay,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_move,ApproxQuantiles-0.5,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_hit,ApproxQuantiles-0.75,7,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_duration_session,ApproxQuantiles-0.75,1500,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_volume,ApproxQuantiles-0.75,1453925,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,distance,ApproxQuantiles-0.75,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,total_distance,ApproxQuantiles-0.75,0.635,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_stay_duration,ApproxQuantiles-0.75,900,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,sum_move_duration,ApproxQuantiles-0.75,300,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_stay,ApproxQuantiles-0.75,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,count_move,ApproxQuantiles-0.75,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,msisdn,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,session,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,cell_name,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,site_id,Completeness,0.974357745,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,session_type,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,session_status,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,vehicle_type,Completeness,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Deliveroo,Application
Column,*,Size,191,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,msisdn,CountDistinct,179,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,session,CountDistinct,191,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_hit,Minimum,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_duration_session,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_volume,Minimum,120,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,distance,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_distance,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_stay_duration,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_move_duration,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_stay,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_move,Minimum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_hit,Maximum,4,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_duration_session,Maximum,1800,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_volume,Maximum,117964463,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,distance,Maximum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_distance,Maximum,0.7258,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_stay_duration,Maximum,1800,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_move_duration,Maximum,1200,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_stay,Maximum,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_move,Maximum,2,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_hit,Mean,1.188481675,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_duration_session,Mean,47.12041885,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_volume,Mean,17330807.53,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,distance,Mean,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_distance,Mean,0.020672251,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_stay_duration,Mean,29.84293194,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_move_duration,Mean,14.13612565,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_stay,Mean,0.068062827,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_move,Mean,0.031413613,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_hit,Sum,227,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_duration_session,Sum,9000,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_volume,Sum,3310184239,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,distance,Sum,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_distance,Sum,3.9484,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_stay_duration,Sum,5700,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_move_duration,Sum,2700,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_stay,Sum,13,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_move,Sum,6,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_hit,StandardDeviation,0.519182858,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_duration_session,StandardDeviation,196.2264566,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_volume,StandardDeviation,21305776.45,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,distance,StandardDeviation,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_distance,StandardDeviation,0.10042537,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_stay_duration,StandardDeviation,152.5208405,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_move_duration,StandardDeviation,103.4110974,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_stay,StandardDeviation,0.252515588,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_move,StandardDeviation,0.202764036,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_hit,ApproxQuantiles-0.25,1,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_duration_session,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_volume,ApproxQuantiles-0.25,726382,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,distance,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,total_distance,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70203E+12,db_dpi_domain_seq_default,data profiler,null,20231202,Emperor Watch & Jewellery,Application
